SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
62B-3.E,6,2,B,3,E,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,40815040,365476306,1.142165,1.142165,1.142165,1415,7344,0.000028,0.000028,0.000028,0.000001,2.4188E-05,0.000147,0.000027,-0.000146,-12.2,0.000001,0.1
62B-4.0c,6,2,B,4,0,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,731677,6892849,0.021541,0.021541,0.021541,3474,36336,0.000137,0.000137,0.000137,0.000003,0.006305638,,0.000027,,,,
62B-4.1c,6,2,B,4,1,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,1009044,9112717,0.028479,0.028479,0.028479,3799,45193,0.000170,0.000170,0.000170,0.000004,0.005934392,,0.000027,,,,
62B-4.0,6,2,B,4,0,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,46651264,417545146,1.304887,1.304887,1.304887,914,4838,0.000018,0.000018,0.000018,0.000000,1.39474E-05,0.000137,0.000027,-0.000146,-12.2,-0.000009,-0.7
62B-4.1,6,2,B,4,1,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,25452089,243218498,0.760092,0.760092,0.760092,1369,8406,0.000032,0.000032,0.000032,0.000001,4.16018E-05,0.000170,0.000027,-0.000165,-13.7,0.000005,0.4
62B-4.S,6,2,B,4,S,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,29508741,264447856,0.826437,0.826437,0.826437,1686,11351,0.000043,0.000043,0.000043,0.000001,5.16666E-05,0.000154,0.000027,-0.000137,-11.4,0.000016,1.3
62B-4.E,6,2,B,4,E,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,39425882,336292478,1.050961,1.050961,1.050961,1324,7683,0.000029,0.000029,0.000029,0.000001,2.75004E-05,0.000154,0.000027,-0.000151,-12.6,0.000002,0.2
62C-1.0c,6,2,C,1,0,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,846325,7943588,0.024825,0.024825,0.024825,3210,33332,0.000125,0.000125,0.000125,0.000003,0.005025675,,0.000027,,,,
62C-1.1c,6,2,C,1,1,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,783964,7129639,0.022281,0.022281,0.022281,3421,35171,0.000132,0.000132,0.000132,0.000003,0.005903149,,0.000027,,,,
62C-1.0,6,2,C,1,0,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,50470074,447093025,1.397229,1.397229,1.397229,967,4934,0.000019,0.000019,0.000019,0.000000,1.32841E-05,0.000125,0.000027,-0.000133,-11.1,-0.000008,-0.7
62C-1.1,6,2,C,1,1,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,49992058,419710613,1.311655,1.311655,1.311655,3755,24979,0.000094,0.000094,0.000094,0.000002,7.16361E-05,0.000132,0.000027,-0.000065,-5.4,0.000067,5.6
62C-1.N,6,2,C,1,N,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,43149990,387144787,1.209882,1.209882,1.209882,1895,11533,0.000043,0.000043,0.000043,0.000001,3.58584E-05,0.000129,0.000027,-0.000112,-9.4,0.000016,1.3
62C-1.E,6,2,C,1,E,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,51884652,446509803,1.395406,1.395406,1.395406,2171,15590,0.000059,0.000059,0.000059,0.000001,4.20276E-05,0.000129,0.000027,-0.000096,-8.0,0.000032,2.7
62C-2.0c,6,2,C,2,0,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,115597,1088498,0.003402,0.003402,0.003402,3586,46504,0.000175,0.000175,0.000175,0.000004,0.048912625,,0.000027,,,,
62C-2.1c,6,2,C,2,1,control,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,132446,1227571,0.003836,0.003836,0.003836,3581,38016,0.000143,0.000143,0.000143,0.000003,0.035938697,,0.000027,,,,
62C-2.0,6,2,C,2,0,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,39961867,354411341,1.107585,1.107585,1.107585,1094,6007,0.000023,0.000023,0.000023,0.000001,2.04023E-05,0.000175,0.000027,-0.000179,-14.9,-0.000004,-0.3
62C-2.1,6,2,C,2,1,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,21049430,195600176,0.611278,0.611278,0.611278,3120,25502,0.000096,0.000096,0.000096,0.000002,0.000156919,0.000143,0.000027,-0.000074,-6.2,0.000069,5.8
62C-2.S,6,2,C,2,S,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,37560347,329092596,1.028461,1.028461,1.028461,1737,10910,0.000041,0.000041,0.000041,0.000001,3.9905E-05,0.000159,0.000027,-0.000145,-12.1,0.000014,1.2
62C-2.W,6,2,C,2,W,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,46321640,421557856,1.317428,1.317428,1.317428,1917,12040,0.000045,0.000045,0.000045,0.000001,3.43789E-05,0.000159,0.000027,-0.000141,-11.8,0.000018,1.5
62C-3.0c,6,2,C,3,0,control,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,979295,9000325,0.028127,0.028127,0.028127,3267,33136,0.000125,0.000125,0.000125,0.000003,0.004412242,,0.000027,,,,
62C-3.1c,6,2,C,3,1,control,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,821749,7304243,0.022827,0.022827,0.022827,3860,39193,0.000147,0.000147,0.000147,0.000003,0.006417636,,0.000027,,,,
62C-3.0,6,2,C,3,0,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,50752149,467263247,1.460264,1.460263,1.460264,856,4134,0.000016,0.000016,0.000016,0.000000,1.06498E-05,0.000125,0.000027,-0.000136,-11.3,-0.000011,-0.9
62C-3.1,6,2,C,3,1,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,44939833,409209987,1.278839,1.278839,1.278839,2187,22482,0.000085,0.000085,0.000085,0.000002,6.61299E-05,0.000147,0.000027,-0.000089,-7.4,0.000058,4.8
62C-3.N,6,2,C,3,N,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,47493616,445046562,1.390833,1.390833,1.390833,1230,6651,0.000025,0.000025,0.000025,0.000001,1.79892E-05,0.000136,0.000027,-0.000138,-11.5,-0.000002,-0.2
62C-3.W,6,2,C,3,W,Sample,,,2011-01-28,24,105.4,42.682321,2010-09-21,265823000,319985600,50443642,448944418,1.403015,1.403014,1.403015,2166,12681,0.000048,0.000048,0.000048,0.000001,3.40004E-05,0.000136,0.000027,-0.000115,-9.6,0.000021,1.8
62C-4.0c,6,2,C,4,0,control,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,356399,3325473,0.010393,0.010393,0.010393,4246,59577,0.000224,0.000224,0.000224,0.000005,0.021110416,,0.000027,,,,
62C-4.1c,6,2,C,4,1,control,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,1023253,9326021,0.029145,0.029145,0.029145,3904,38703,0.000146,0.000146,0.000146,0.000003,0.004970751,,0.000027,,,,
62C-4.0,6,2,C,4,0,Sample,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,40912142,359025041,1.122004,1.122004,1.122004,1502,8918,0.000034,0.000034,0.000034,0.000001,2.98998E-05,0.000224,0.000027,-0.000217,-18.1,0.000007,0.6
62C-4.1,6,2,C,4,1,Sample,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,44846226,414413574,1.295101,1.295101,1.295101,2981,26575,0.000100,0.000100,0.000100,0.000002,7.71869E-05,0.000146,0.000027,-0.000073,-6.1,0.000073,6.1
62C-4.S,6,2,C,4,S,Sample,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,45675717,393226016,1.228887,1.228887,1.228887,2083,12912,0.000049,0.000049,0.000049,0.000001,3.9525E-05,0.000185,0.000027,-0.000163,-13.6,0.000022,1.8
62C-4.E,6,2,C,4,E,Sample,,,2011-01-28,24,105.5,42.722816,2010-09-21,265823000,319985600,44064982,396126752,1.237952,1.237952,1.237952,1203,6545,0.000025,0.000025,0.000025,0.000001,1.98886E-05,0.000185,0.000027,-0.000187,-15.6,-0.000002,-0.2
72A-C,7,2,A,-,-,blank,,,2011-01-31,23,107.9,43.842327,2010-09-21,265823000,319985600,22702722,198897316,0.621582,0.621582,0.621582,1570,10244,0.000039,0.000039,0.000039,0.000001,6.19943E-05,,0.000039,,,,
72A-1.0c,7,2,A,1,0,control,,,2011-01-31,23,107.9,43.842327,2010-09-21,265823000,319985600,200977,1842542,0.005758,0.005758,0.005758,3386,35741,0.000134,0.000134,0.000134,0.000003,0.022817233,,0.000039,,,,
72A-1.1c,7,2,A,1,1,control,,,2011-01-31,23,107.9,43.842327,2010-09-21,265823000,319985600,144263,1258482,0.003933,0.003933,0.003933,3525,36709,0.000138,0.000138,0.000138,0.000003,0.03392156,,0.000039,,,,
72A-1.0,7,2,A,1,0,Sample,,,2011-01-31,24,107.8,43.654214,2010-09-21,265823000,319985600,48079405,413184435,1.291260,1.291259,1.291260,1562,9387,0.000035,0.000035,0.000035,0.000001,2.73469E-05,0.000133,0.000039,-0.000137,-11.4,-0.000004,-0.3
72A-1.1,7,2,A,1,1,Sample,,,2011-01-31,24,107.8,43.654214,2010-09-21,265823000,319985600,46071631,412401443,1.288813,1.288813,1.288813,1600,8976,0.000034,0.000034,0.000034,0.000001,2.61993E-05,0.000137,0.000039,-0.000142,,,
72A-1.S,7,2,A,1,S,Sample,,,2011-01-31,24,107.8,43.654214,2010-09-21,265823000,319985600,45460895,413044448,1.290822,1.290822,1.290822,1537,8102,0.000030,0.000030,0.000030,0.000001,2.36115E-05,0.000135,0.000039,-0.000144,,,
72A-1.W,7,2,A,1,W,Sample,,,2011-01-31,24,107.8,43.654214,2010-09-21,265823000,319985600,41917846,393352625,1.229282,1.229282,1.229282,1508,7843,0.000030,0.000030,0.000030,0.000001,2.40009E-05,0.000135,0.000039,-0.000144,,,
72A-2.0c,7,2,A,2,0,control,,,2011-01-31,24,107.8,43.654214,2010-09-21,265823000,319985600,837061,7387678,0.023088,0.023088,0.023088,3054,29457,0.000111,0.000111,0.000111,0.000003,0.00477682,,0.000039,,,,
72A-2.1c,7,2,A,2,1,control,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,827158,7556204,0.023614,0.023614,0.023614,3238,32674,0.000123,0.000123,0.000123,0.000003,0.005178235,,0.000039,,,,
72A-2.0,7,2,A,2,0,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,50336862,452280675,1.413441,1.413441,1.413441,1180,6259,0.000024,0.000024,0.000024,0.000001,1.66582E-05,0.000111,0.000039,-0.000126,-10.5,-0.000015,-1.2
72A-2.1,7,2,A,2,1,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,42598522,383489985,1.198460,1.198460,1.198460,1467,8587,0.000032,0.000032,0.000032,0.000001,2.69534E-05,0.000123,0.000039,-0.000130,-10.8,-0.000007,-0.6
72A-2.N,7,2,A,2,N,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,47464831,433032565,1.353288,1.353288,1.353288,1239,6568,0.000025,0.000025,0.000025,0.000001,1.82576E-05,0.000117,0.000039,-0.000131,-10.9,-0.000014,-1.2
72A-2.E,7,2,A,2,E,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,49736582,455447663,1.423338,1.423338,1.423338,709,3032,0.000011,0.000011,0.000011,0.000000,8.01355E-06,0.000117,0.000039,-0.000145,-12.1,-0.000028,-2.3
72A-3.0c,7,2,A,3,0,control,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,816341,7318744,0.022872,0.022872,0.022872,4442,44489,0.000167,0.000167,0.000167,0.000004,0.007264198,,0.000039,,,,
72A-3.1c,7,2,A,3,1,control,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,473465,4191633,0.013099,0.013099,0.013099,3536,52422,0.000197,0.000197,0.000197,0.000005,0.014831287,,0.000039,,,,
72A-3.0,7,2,A,3,0,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,45838533,404795355,1.265043,1.265042,1.265043,1435,7292,0.000027,0.000027,0.000027,0.000001,2.1684E-05,0.000167,0.000039,-0.000179,-14.9,-0.000012,-1.0
72A-3.1,7,2,A,3,1,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,43174778,372321826,1.163558,1.163558,1.163558,1783,11046,0.000042,0.000042,0.000042,0.000001,3.57116E-05,0.000197,0.000039,-0.000194,-16.2,0.000003,0.3
72A-3.S,7,2,A,3,S,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,44075606,392788859,1.227521,1.227520,1.227521,1248,6393,0.000024,0.000024,0.000024,0.000001,1.95918E-05,0.000182,0.000039,-0.000197,-16.4,-0.000015,-1.2
72A-3.E,7,2,A,3,E,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,44893359,405635546,1.267668,1.267668,1.267668,2318,13427,0.000051,0.000051,0.000051,0.000001,3.98441E-05,0.000182,0.000039,-0.000170,-14.2,0.000012,1.0
72A-4.0c,7,2,A,4,0,control,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,227746,2123199,0.006635,0.006635,0.006635,3291,34475,0.000130,0.000130,0.000130,0.000003,0.019170999,,0.000039,,,,
72A-4.1c,7,2,A,4,1,control,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,830611,7776594,0.024303,0.024303,0.024303,3163,32034,0.000121,0.000121,0.000121,0.000003,0.00493414,,0.000039,,,,
72A-4.0,7,2,A,4,0,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,45965914,412708273,1.289772,1.289771,1.289772,2007,12311,0.000046,0.000046,0.000046,0.000001,3.59064E-05,0.000130,0.000039,-0.000123,-10.2,0.000007,0.6
72A-4.1,7,2,A,4,1,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,49579113,438393402,1.370041,1.370041,1.370041,1097,5366,0.000020,0.000020,0.000020,0.000000,1.47339E-05,0.000121,0.000039,-0.000140,-11.7,-0.000019,-1.6
72A-4.N,7,2,A,4,N,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,46283920,425619544,1.330121,1.330121,1.330121,1239,6835,0.000026,0.000026,0.000026,0.000001,1.93306E-05,0.000126,0.000039,-0.000138,-11.5,-0.000013,-1.1
72A-4.W,7,2,A,4,W,Sample,,,2011-01-31,24,107.9,43.694710,2010-09-21,265823000,319985600,40612580,366253870,1.144595,1.144595,1.144595,3015,20367,0.000077,0.000077,0.000077,0.000002,6.69351E-05,0.000126,0.000039,-0.000087,-7.3,0.000038,3.2
72B-1.0c,7,2,B,1,0,control,,,2011-02-01,24,107.6,43.573223,2010-09-21,265823000,319985600,768168,7065492,0.022081,0.022081,0.022081,2658,26627,0.000100,0.000100,0.000100,0.000002,0.00451598,,0.000039,,,,
72B-1.1c,7,2,B,1,1,control,,,2011-02-01,24,107.6,43.573223,2010-09-21,265823000,319985600,985933,8804539,0.027515,0.027515,0.027515,3360,33422,0.000126,0.000126,0.000126,0.000003,0.004548663,,0.000039,,,,
72B-1.0,7,2,B,1,0,Sample,,,2011-02-01,24,107.6,43.573223,2010-09-21,265823000,319985600,48749868,453723038,1.417948,1.417948,1.417948,399,1023,0.000004,0.000004,0.000004,0.000000,2.71407E-06,0.000100,0.000039,-0.000135,-11.2,-0.000035,-2.9
72B-1.1,7,2,B,1,1,Sample,,,2011-02-01,24,107.6,43.573223,2010-09-21,265823000,319985600,48924067,449693273,1.405355,1.405355,1.405355,781,3572,0.000013,0.000013,0.000013,0.000000,9.56156E-06,0.000126,0.000039,-0.000152,-12.6,-0.000026,-2.1
72B-1.N,7,2,B,1,N,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,50891493,462376199,1.444991,1.444991,1.444991,3953,34670,0.000130,0.000130,0.000130,0.000003,9.0252E-05,0.000113,0.000039,-0.000022,-1.8,0.000091,7.6
72B-1.E,7,2,B,1,E,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,50229259,446877242,1.396554,1.396554,1.396554,759,2393,0.000009,0.000009,0.000009,0.000000,6.44599E-06,0.000113,0.000039,-0.000143,-11.9,-0.000030,-2.5
72B-2.0c,7,2,B,2,0,control,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,977500,9098268,0.028433,0.028433,0.028433,3854,39149,0.000147,0.000147,0.000147,0.000003,0.005152953,,0.000039,,,,
72B-2.1c,7,2,B,2,1,control,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,910218,8451580,0.026412,0.026412,0.026412,3184,32152,0.000121,0.000121,0.000121,0.000003,0.004558518,,0.000039,,,,
72B-2.0,7,2,B,2,0,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,41994243,392124482,1.225444,1.225444,1.225444,6337,51835,0.000195,0.000195,0.000195,0.000004,0.000159099,0.000147,0.000039,0.000009,0.8,0.000156,13.0
72B-2.1,7,2,B,2,1,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,48747157,433215000,1.353858,1.353858,1.353858,2940,19210,0.000072,0.000072,0.000072,0.000002,5.33751E-05,0.000121,0.000039,-0.000088,-7.3,0.000033,2.8
72B-2.S,7,2,B,2,S,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,48137310,436666605,1.364645,1.364645,1.364645,1491,7639,0.000029,0.000029,0.000029,0.000001,2.10579E-05,0.000134,0.000039,-0.000144,-12.0,-0.000010,-0.8
72B-2.E,7,2,B,2,E,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,45723769,425488651,1.329712,1.329712,1.329712,670,3229,0.000012,0.000012,0.000012,0.000000,9.13511E-06,0.000134,0.000039,-0.000161,-13.4,-0.000027,-2.2
72B-3.0c,7,2,B,3,0,control,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,702880,6637881,0.020744,0.020744,0.020744,3291,33251,0.000125,0.000125,0.000125,0.000003,0.0059938,,0.000039,,,,
72B-3.1c,7,2,B,3,1,control,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,971883,8885249,0.027768,0.027768,0.027768,3403,34538,0.000130,0.000130,0.000130,0.000003,0.004657341,,0.000039,,,,
72B-3.0,7,2,B,3,0,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,46562294,413708464,1.292897,1.292897,1.292897,1181,6084,0.000023,0.000023,0.000023,0.000001,1.77021E-05,0.000125,0.000039,-0.000141,-11.7,-0.000016,-1.3
72B-3.1,7,2,B,3,1,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,49174416,430790842,1.346282,1.346282,1.346282,4205,27808,0.000105,0.000105,0.000105,0.000002,7.76976E-05,0.000130,0.000039,-0.000064,-5.3,0.000066,5.5
72B-3.S,7,2,B,3,S,Sample,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,45797819,425001859,1.328191,1.328191,1.328191,2307,13700,0.000052,0.000052,0.000052,0.000001,3.88017E-05,0.000127,0.000039,-0.000114,-9.5,0.000013,1.1
72B-3.W,7,2,B,3,W,Sample,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,35958277,315184620,0.984996,0.984996,0.984996,2183,14136,0.000053,0.000053,0.000053,0.000001,5.39854E-05,0.000127,0.000039,-0.000113,-9.4,0.000014,1.2
72B-4.0c,7,2,B,4,0,control,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,137986,1367730,0.004274,0.004274,0.004274,3074,30780,0.000116,0.000116,0.000116,0.000003,0.026375318,,0.000039,,,,
72B-4.1c,7,2,B,4,1,control,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,963692,8820350,0.027565,0.027565,0.027565,3379,33810,0.000127,0.000127,0.000127,0.000003,0.004593016,,0.000039,,,,
72B-4.0,7,2,B,4,0,Sample,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,47714961,424632084,1.327035,1.327035,1.327035,1908,10496,0.000039,0.000039,0.000039,0.000001,2.97534E-05,0.000116,0.000039,-0.000116,-9.6,0.000000,0.0
72B-4.1,7,2,B,4,1,Sample,,,2011-02-01,24,107.4,43.492232,2010-09-21,265823000,319985600,47519820,435602525,1.361319,1.361319,1.361319,2333,13433,0.000051,0.000051,0.000051,0.000001,3.71197E-05,0.000127,0.000039,-0.000115,-9.6,0.000012,1.0
72B-4.N,7,2,B,4,N,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,47652357,442914895,1.384172,1.384171,1.384172,429,1636,0.000006,0.000006,0.000006,0.000000,4.4463E-06,0.000122,0.000039,-0.000154,-12.9,-0.000033,-2.7
72B-4.W,7,2,B,4,W,Sample,,,2011-02-01,24,107.5,43.532727,2010-09-21,265823000,319985600,46486871,408995096,1.278167,1.278167,1.278167,14222,119395,0.000449,0.000449,0.000449,0.000010,0.00035128,0.000122,0.000039,0.000289,24.1,0.000410,34.2
72C-1.0c,7,2,C,1,0,control,,,2011-02-02,23,105.8,42.989047,2010-09-21,265823000,319985600,3206,29328,0.000092,0.000092,0.000092,3369,36968,0.000139,0.000139,0.000139,0.000003,0.602754452,,0.000038,,,,
72C-1.1c,7,2,C,1,1,control,,,2011-02-02,23,105.8,42.989047,2010-09-21,265823000,319985600,151220,1360247,0.004251,0.004251,0.004251,4534,49382,0.000186,0.000186,0.000186,0.000004,0.041870947,,0.000038,,,,
72C-1.0,7,2,C,1,0,Sample,,,2011-02-02,23,105.8,42.989047,2010-09-21,265823000,319985600,48472412,439895865,1.374737,1.374736,1.374737,606,2162,0.000008,0.000008,0.000008,0.000000,5.91618E-06,0.000139,0.000038,-0.000169,-14.1,-0.000030,-2.5
72C-1.1,7,2,C,1,1,Sample,,,2011-02-02,23,105.8,42.989047,2010-09-21,265823000,319985600,49665729,463829962,1.449534,1.449534,1.449534,40013,369334,0.001389,0.001389,0.001389,0.000032,0.000957596,0.000186,0.000038,0.001165,97.1,0.001351,112.6
72C-1.N,7,2,C,1,N,Sample,,,2011-02-02,24,105.7,42.803807,2010-09-21,265823000,319985600,53026893,467201570,1.460071,1.460071,1.460071,14128,118516,0.000446,0.000446,0.000446,0.000010,0.000305266,0.000162,0.000038,0.000246,20.5,0.000408,34.0
72C-1.W,7,2,C,1,W,Sample,,,2011-02-02,24,105.7,42.803807,2010-09-21,265823000,319985600,51701835,472521986,1.476698,1.476698,1.476698,1058,4573,0.000017,0.000017,0.000017,0.000000,1.16496E-05,0.000162,0.000038,-0.000183,-15.2,-0.000021,-1.8
72C-2.0c,7,2,C,2,0,control,,,2011-02-02,24,105.6,42.763312,2010-09-21,265823000,319985600,37670327,344068972,1.075264,1.075264,1.075264,998,5280,0.000020,0.000020,0.000020,0.000000,1.84722E-05,,0.000038,,,,
72C-2.1c,7,2,C,2,1,control,,,2011-02-02,24,105.6,42.763312,2010-09-21,265823000,319985600,962257,9177973,0.028682,0.028682,0.028682,8697,90861,0.000342,0.000342,0.000342,0.000008,0.011776703,,0.000038,,,,
72C-2.0,7,2,C,2,0,Sample,,,2011-02-02,24,105.6,42.763312,2010-09-21,265823000,319985600,47944915,434569826,1.358092,1.358092,1.358092,681,2514,0.000009,0.000009,0.000009,0.000000,6.96371E-06,0.000020,0.000038,-0.000049,-4.1,-0.000029,-2.4
72C-2.1,7,2,C,2,1,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,52713559,481557798,1.504936,1.504936,1.504936,49812,464601,0.001748,0.001748,0.001748,0.000041,0.00116002,0.000342,0.000038,0.001368,114.0,0.001710,142.5
72C-2.N,7,2,C,2,N,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,47859325,441497795,1.379743,1.379743,1.379743,1697,9568,0.000036,0.000036,0.000036,0.000001,2.60867E-05,0.000181,0.000038,-0.000183,-15.2,-0.000002,-0.2
72C-2.E,7,2,C,2,E,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,31490718,290529019,0.907944,0.907944,0.907944,9959,83899,0.000316,0.000316,0.000316,0.000007,0.0003475,0.000181,0.000038,0.000097,8.1,0.000278,23.2
72C-3.0c,7,2,C,3,0,control,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,377460,3528561,0.011027,0.011027,0.011027,3244,32401,0.000122,0.000122,0.000122,0.000003,0.010932627,,0.000038,,,,
72C-3.1c,7,2,C,3,1,control,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,1112079,9753782,0.030482,0.030482,0.030482,15916,165437,0.000622,0.000622,0.000622,0.000015,0.020008737,,0.000038,,,,
72C-3.0,7,2,C,3,0,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,44782141,431951620,1.349910,1.349910,1.349910,130,27,0.000000,0.000000,0.000000,0.000000,7.52431E-08,0.000122,0.000038,-0.000160,-13.3,-0.000038,-3.2
72C-3.1,7,2,C,3,1,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,51076327,471792326,1.474418,1.474417,1.474418,80697,784392,0.002951,0.002951,0.002951,0.000069,0.001997339,0.000621,0.000038,0.002292,191.0,0.002913,242.8
72C-3.S,7,2,C,3,S,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,48989014,437740869,1.368002,1.368002,1.368002,43133,397751,0.001496,0.001496,0.001496,0.000035,0.00109259,0.000372,0.000038,0.001086,90.5,0.001458,121.5
72C-3.W,7,2,C,3,W,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,52295359,472507687,1.476653,1.476653,1.476653,1580,8071,0.000030,0.000030,0.000030,0.000001,2.05612E-05,0.000372,0.000038,-0.000380,-31.6,-0.000008,-0.7
72C-4.0c,7,2,C,4,0,control,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,1209766,11242965,0.035136,0.035136,0.035136,6456,66243,0.000249,0.000249,0.000249,0.000006,0.007042513,,0.000038,,,,
72C-4.1c,7,2,C,4,1,control,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,71120,676447,0.002114,0.002114,0.002114,3607,41490,0.000156,0.000156,0.000156,0.000004,0.068756063,,0.000038,,,,
72C-4.0,7,2,C,4,0,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,51852203,459326413,1.435460,1.435460,1.435460,41403,376357,0.001416,0.001416,0.001416,0.000033,0.000985345,0.000249,0.000038,0.001129,94.1,0.001378,114.8
