SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
64B-1.1c,6,4,B,1,1,control,,,2011-03-08,24,108.2,43.816196,2010-09-21,265823000,319985600,5557,54819,0.000171,0.000171,0.000171,3824,43907,0.000165,0.000165,0.000165,0.000004,0.491071429,,0.000021,,,,
64B-1.0,6,4,B,1,0,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,48094681,431219115,1.347621,1.347620,1.347621,1560,16829,0.000063,0.000063,0.000063,0.000001,4.67469E-05,0.000145,0.000021,-0.000103,-8.6,0.000042,3.5
64B-1.1,6,4,B,1,1,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,42418339,385798791,1.205676,1.205675,1.205676,59677,575743,0.002166,0.002166,0.002166,0.000049,0.001793281,0.000165,0.000021,0.001980,165.0,0.002145,178.8
64B-1.S,6,4,B,1,S,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,44920435,404799527,1.265056,1.265055,1.265056,68921,671239,0.002525,0.002525,0.002525,0.000058,0.001991983,0.000155,0.000021,0.002349,195.7,0.002504,208.7
64B-1.W,6,4,B,1,W,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,43189910,384336728,1.201106,1.201106,1.201106,2807,24012,0.000090,0.000090,0.000090,0.000002,7.49253E-05,0.000155,0.000021,-0.000086,-7.2,0.000069,5.8
64B-2.0c,6,4,B,2,0,control,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,65336,694635,0.002171,0.002171,0.002171,3412,36906,0.000139,0.000139,0.000139,0.000003,0.06017316,,0.000021,,,,
64B-2.1c,6,4,B,2,1,control,"looks like a regular sample, not a control!!",,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,34617,358247,0.001120,0.001120,0.001120,4719,96804,0.000364,0.000364,0.000364,0.000008,0.245283019,,0.000021,,,,
64B-2.0,6,4,B,2,0,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,39295610,356484891,1.114066,1.114065,1.114066,79789,792768,0.002982,0.002982,0.002982,0.000068,0.002669536,0.000139,0.000021,0.002822,235.2,0.002961,246.8
64B-2.1,6,4,B,2,1,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,37613526,338059006,1.056482,1.056482,1.056482,87311,868599,0.003268,0.003268,0.003268,0.000075,0.003083746,0.000364,0.000021,0.002883,240.3,0.003247,270.6
64B-2.S,6,4,B,2,S,Sample,looks like a control.  I'm assuming some samples were accidentally switched - I'll just switch 64B-2.S with 64B-2.1c,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,24455031,223980616,0.699971,0.699971,0.699971,8690,74363,0.000280,0.000280,0.000280,0.000006,0.000399857,0.000252,0.000021,0.000007,0.6,0.000259,21.6
64B-2.E,6,4,B,2,E,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,42397884,387475424,1.210915,1.210915,1.210915,190663,1986526,0.007473,0.007473,0.007473,0.000170,0.006133514,0.000252,0.000021,0.007201,600.0,0.007452,621.0
64B-3.0c,6,4,B,3,0,control,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,55681,577827,0.001806,0.001806,0.001806,3784,40122,0.000151,0.000151,0.000151,0.000003,0.077158917,,0.000021,,,,
64B-3.1c,6,4,B,3,1,control,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,21038,197618,0.000618,0.000618,0.000618,3187,35128,0.000132,0.000132,0.000132,0.000003,0.176,,0.000021,,,,
64B-3.0,6,4,B,3,0,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,39832714,351457986,1.098356,1.098356,1.098356,110013,1096538,0.004125,0.004125,0.004125,0.000094,0.003741561,0.000151,0.000021,0.003953,329.4,0.004104,342.0
64B-3.1,6,4,B,3,1,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,39175952,336131536,1.050458,1.050458,1.050458,208968,2105438,0.007920,0.007920,0.007920,0.000181,0.007483149,0.000132,0.000021,0.007767,647.3,0.007899,658.3
64B-3.N,6,4,B,3,N,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,37793766,343548326,1.073637,1.073637,1.073637,43779,418358,0.001574,0.001574,0.001574,0.000036,0.001463899,0.000142,0.000021,0.001412,117.6,0.001553,129.4
64B-3.W,6,4,B,3,W,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,42863227,390949648,1.221773,1.221773,1.221773,2497,23536,0.000089,0.000089,0.000089,0.000002,7.28396E-05,0.000142,0.000021,-0.000074,-6.1,0.000068,5.7
64B-4.0c,6,4,B,4,0,control,,,2011-03-08,24,108.4,43.897187,2010-09-21,265823000,319985600,39988,451459,0.001411,0.001411,0.001411,4093,47605,0.000179,0.000179,0.000179,0.000004,0.112578616,,0.000021,,,,
64B-4.1c,6,4,B,4,1,control,,,2011-03-08,24,108.4,43.897187,2010-09-21,265823000,319985600,8221,83894,0.000262,0.000262,0.000262,4118,48268,0.000182,0.000182,0.000182,0.000004,0.40990991,,0.000021,,,,
64B-4.0,6,4,B,4,0,Sample,,,2011-03-08,24,108.4,43.897187,2010-09-21,265823000,319985600,48937993,406927105,1.271705,1.271704,1.271705,192081,1891358,0.007115,0.007115,0.007115,0.000162,0.005563723,0.000179,0.000021,0.006915,576.2,0.007094,591.2
64B-4.1,6,4,B,4,1,Sample,,,2011-03-08,24,108.4,43.897187,2010-09-21,265823000,319985600,45552869,384072522,1.200281,1.200281,1.200281,157256,1547782,0.005823,0.005823,0.005823,0.000133,0.004827942,0.000182,0.000021,0.005620,468.3,0.005802,483.5
64B-4.N,6,4,B,4,N,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,35591434,309744276,0.967995,0.967994,0.967995,1461,8801,0.000033,0.000033,0.000033,0.000001,3.40899E-05,0.000180,0.000021,-0.000168,-14.0,0.000012,1.0
64B-4.E,6,4,B,4,E,Sample,,,2011-03-08,24,108.3,43.856692,2010-09-21,265823000,319985600,32697805,291900819,0.912231,0.912231,0.912231,36079,339984,0.001279,0.001279,0.001279,0.000029,0.001400094,0.000180,0.000021,0.001078,89.8,0.001258,104.8
64C-1.0c,6,4,C,1,0,control,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,31580,288464,0.000901,0.000901,0.000901,3521,38618,0.000145,0.000145,0.000145,0.000003,0.138623327,,0.000013,,,,
64C-1.1c,6,4,C,1,1,control,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,3691,33560,0.000105,0.000105,0.000105,3719,52870,0.000199,0.000199,0.000199,0.000005,0.654605263,,0.000013,,,,
64C-1.0,6,4,C,1,0,Sample,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,45904887,406536187,1.270483,1.270483,1.270483,2428,15234,0.000057,0.000057,0.000057,0.000001,4.48628E-05,0.000145,0.000013,-0.000101,-8.4,0.000044,3.7
64C-1.1,6,4,C,1,1,Sample,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,42088814,374308625,1.169767,1.169767,1.169767,59965,578392,0.002176,0.002176,0.002176,0.000050,0.001856746,0.000199,0.000013,0.001964,163.7,0.002163,180.2
64C-1.S,6,4,C,1,S,Sample,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,38791459,342139279,1.069233,1.069233,1.069233,69849,681479,0.002564,0.002564,0.002564,0.000058,0.002392244,0.000172,0.000013,0.002379,198.2,0.002551,212.6
64C-1.E,6,4,C,1,E,Sample,,,2011-03-09,24,108.4,43.897187,2010-09-21,265823000,319985600,40967022,371030952,1.159524,1.159524,1.159524,31866,297709,0.001120,0.001120,0.001120,0.000026,0.000964982,0.000172,0.000013,0.000935,77.9,0.001107,92.2
64C-2.0c,6,4,C,2,0,control,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,75321,786255,0.002457,0.002457,0.002457,3576,38523,0.000145,0.000145,0.000145,0.000003,0.055726364,,0.000013,,,,
64C-2.1c,6,4,C,2,1,control,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,6438,63119,0.000197,0.000197,0.000197,3770,39280,0.000148,0.000148,0.000148,0.000003,0.428985507,,0.000013,,,,
64C-2.0,6,4,C,2,0,Sample,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,26442634,244408183,0.763810,0.763810,0.763810,1475,9539,0.000036,0.000036,0.000036,0.000001,4.71299E-05,0.000145,0.000013,-0.000122,-10.2,0.000023,1.9
64C-2.1,6,4,C,2,1,Sample,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,40433870,367760206,1.149303,1.149302,1.149303,221761,2322144,0.008736,0.008736,0.008736,0.000199,0.007543787,0.000148,0.000013,0.008575,714.6,0.008723,726.9
64C-2.N,6,4,C,2,N,Sample,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,37720107,343101219,1.072240,1.072240,1.072240,95101,960342,0.003613,0.003613,0.003613,0.000082,0.003358265,0.000147,0.000013,0.003454,287.8,0.003600,300.0
64C-2.E,6,4,C,2,E,Sample,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,44627633,405151164,1.266155,1.266154,1.266155,1021,5938,0.000022,0.000022,0.000022,0.000001,1.73751E-05,0.000147,0.000013,-0.000138,-11.5,0.000009,0.8
64C-3.0c,6,4,C,3,0,control,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,87838,909948,0.002844,0.002844,0.002844,3341,35623,0.000134,0.000134,0.000134,0.000003,0.044996642,,0.000013,,,,
64C-3.1c,6,4,C,3,1,control,,,2011-03-09,24,108.3,43.856692,2010-09-21,265823000,319985600,9484,93846,0.000293,0.000293,0.000293,3422,36769,0.000138,0.000138,0.000138,0.000003,0.320185615,,0.000013,,,,
64C-3.0,6,4,C,3,0,Sample,,,2011-03-09,24,108.2,43.816196,2010-09-21,265823000,319985600,27987981,250267070,0.782120,0.782120,0.782120,3465,28817,0.000108,0.000108,0.000108,0.000002,0.000138067,0.000134,0.000013,-0.000039,-3.2,0.000095,7.9
64C-3.1,6,4,C,3,1,Sample,,,2011-03-09,24,108.1,43.775701,2010-09-21,265823000,319985600,45592345,403528139,1.261082,1.261082,1.261082,191629,1957207,0.007363,0.007363,0.007363,0.000168,0.005804745,0.000138,0.000013,0.007212,601.0,0.007350,612.5
64C-3.N,6,4,C,3,N,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,45437016,421367792,1.316834,1.316834,1.316834,34593,323254,0.001216,0.001216,0.001216,0.000028,0.000922575,0.000136,0.000013,0.001067,89.0,0.001203,100.3
64C-3.W,6,4,C,3,W,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,33578404,301969778,0.943698,0.943698,0.943698,144637,1487597,0.005596,0.005596,0.005596,0.000128,0.005894907,0.000136,0.000013,0.005447,454.0,0.005583,465.3
64C-4.0c,6,4,C,4,0,control,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,26848,294493,0.000920,0.000920,0.000920,3851,41839,0.000157,0.000157,0.000157,0.000004,0.145775302,,0.000013,,,,
64C-4.1c,6,4,C,4,1,control,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,7311,74380,0.000232,0.000232,0.000232,3361,34267,0.000129,0.000129,0.000129,0.000003,0.35734072,,0.000013,,,,
64C-4.0,6,4,C,4,0,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,40880858,360242592,1.125809,1.125809,1.125809,1317,7361,0.000028,0.000028,0.000028,0.000001,2.48704E-05,0.000157,0.000013,-0.000142,-11.8,0.000015,1.3
64C-4.1,6,4,C,4,1,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,51185434,452443425,1.413950,1.413949,1.413950,125758,1252433,0.004712,0.004712,0.004712,0.000108,0.003321439,0.000129,0.000013,0.004570,380.8,0.004699,391.6
64C-4.S,6,4,C,4,S,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,33284952,301435809,0.942029,0.942029,0.942029,6238,51520,0.000194,0.000194,0.000194,0.000004,0.000205896,0.000143,0.000013,0.000038,3.2,0.000181,15.1
64C-4.W,6,4,C,4,W,Sample,,,2011-03-09,24,108.0,43.735205,2010-09-21,265823000,319985600,50750833,451999880,1.412563,1.412563,1.412563,148818,1505070,0.005662,0.005662,0.005662,0.000129,0.003992314,0.000143,0.000013,0.005506,458.8,0.005649,470.8
74A-G1,7,4,A,,1,blank,,,2011-03-09,24,107.9,43.694710,2010-09-21,265823000,319985600,56437228,523010350,1.634481,1.634481,1.634481,530,1504,0.000006,0.000006,0.000006,0.000000,3.67088E-06,,0.000006,,,,
74C-G2,7,4,C,"1,2",2,blank,,,2011-03-09,24,107.9,43.694710,2010-09-21,265823000,319985600,57710644,522620246,1.633262,1.633262,1.633262,926,3797,0.000014,0.000014,0.000014,0.000000,8.57173E-06,,0.000014,,,,
74C-G3,7,4,C,"3,4",3,blank,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,58886214,535438510,1.673321,1.673321,1.673321,733,3687,0.000014,0.000014,0.000014,0.000000,8.36653E-06,,0.000014,,,,
74B-G4,7,4,B,,4,blank,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,56588185,503287014,1.572843,1.572843,1.572843,880,4609,0.000017,0.000017,0.000017,0.000000,1.08083E-05,,0.000017,,,,
74A-1.0c,7,4,A,1,0,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,1490211,13642701,0.042635,0.042635,0.042635,11673,124695,0.000469,0.000469,0.000469,0.000011,0.010880661,,0.000006,,,,
74A-1.1c,7,4,A,1,1,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,1190188,11078619,0.034622,0.034622,0.034622,9114,96095,0.000362,0.000361,0.000362,0.000008,0.010347587,,0.000006,,,,
74A-1.0,7,4,A,1,0,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,52396926,490405125,1.532585,1.532585,1.532585,20602,184009,0.000692,0.000692,0.000692,0.000016,0.000451321,0.000469,0.000006,0.000217,18.1,0.000686,57.2
74A-1.1,7,4,A,1,1,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,47790469,436283485,1.363447,1.363447,1.363447,44684,424157,0.001596,0.001596,0.001596,0.000037,0.001169194,0.000362,0.000006,0.001228,102.3,0.001590,132.5
74A-1.S,7,4,A,1,S,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,54703907,492468871,1.539035,1.539034,1.539035,34832,319132,0.001201,0.001201,0.001201,0.000028,0.000779751,0.000416,0.000006,0.000780,65.0,0.001195,99.6
74A-1.E,7,4,A,1,E,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,50656009,470115007,1.469176,1.469176,1.469176,101353,1019979,0.003837,0.003837,0.003837,0.000088,0.002604865,0.000416,0.000006,0.003416,284.6,0.003831,319.3
74A-2.0c,7,4,A,2,0,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,944199,8649119,0.027030,0.027030,0.027030,4457,45923,0.000173,0.000173,0.000173,0.000004,0.006359593,,0.000006,,,,
74A-2.1c,7,4,A,2,1,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,965420,8824304,0.027577,0.027577,0.027577,16311,174893,0.000658,0.000658,0.000658,0.000015,0.023304409,,0.000006,,,,
74A-2.0,7,4,A,2,0,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,51904874,469901574,1.468509,1.468509,1.468509,6686,55413,0.000208,0.000208,0.000208,0.000005,0.00014162,0.000173,0.000006,0.000029,2.4,0.000202,16.8
74A-2.1,7,4,A,2,1,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,46319426,428911565,1.340409,1.340409,1.340409,191776,2008188,0.007555,0.007555,0.007555,0.000173,0.005604749,0.000658,0.000006,0.006891,574.3,0.007549,629.1
74A-2.N,7,4,A,2,N,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,43921588,391992207,1.225031,1.225031,1.225031,110762,1109184,0.004173,0.004173,0.004173,0.000096,0.00339488,0.000416,0.000006,0.003752,312.6,0.004167,347.3
74A-2.E,7,4,A,2,E,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,49347905,448042768,1.400197,1.400197,1.400197,17512,152956,0.000575,0.000575,0.000575,0.000013,0.000410488,0.000416,0.000006,0.000154,12.8,0.000569,47.4
74A-3.0c,7,4,A,3,0,control,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,1164481,10827240,0.033837,0.033837,0.033837,11510,123493,0.000465,0.000465,0.000465,0.000011,0.013556061,,0.000006,,,,
74A-3.1c,7,4,A,3,1,control,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,1311197,12287576,0.038400,0.038400,0.038400,13744,142653,0.000537,0.000537,0.000537,0.000012,0.013791509,,0.000006,,,,
74A-3.0,7,4,A,3,0,Sample,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,52224043,468474967,1.464050,1.464050,1.464050,60964,585565,0.002203,0.002203,0.002203,0.000051,0.001502469,0.000465,0.000006,0.001732,144.3,0.002197,183.1
74A-3.1,7,4,A,3,1,Sample,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,53372469,485173432,1.516235,1.516235,1.516235,90608,893639,0.003362,0.003362,0.003362,0.000077,0.002212429,0.000537,0.000006,0.002819,234.9,0.003356,279.7
74A-3.S,7,4,A,3,S,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,53679928,484424836,1.513896,1.513896,1.513896,167656,1717974,0.006463,0.006463,0.006463,0.000148,0.00425097,0.000501,0.000006,0.005956,496.3,0.006457,538.1
74A-3.W,7,4,A,3,W,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,50934747,468617280,1.464495,1.464495,1.464495,87943,875008,0.003292,0.003292,0.003292,0.000075,0.002242832,0.000501,0.000006,0.002785,232.0,0.003286,273.8
74A-4.0c,7,4,A,4,0,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,84829,888453,0.002777,0.002777,0.002777,3344,36772,0.000138,0.000138,0.000138,0.000003,0.047341338,,0.000006,,,,
74A-4.1c,7,4,A,4,1,control,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,1088381,9788789,0.030591,0.030591,0.030591,15517,164030,0.000617,0.000617,0.000617,0.000014,0.019770572,,0.000006,,,,
74A-4.0,7,4,A,4,0,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,54970454,493974086,1.543739,1.543738,1.543739,66770,642925,0.002419,0.002419,0.002419,0.000055,0.001564523,0.000138,0.000006,0.002275,189.6,0.002413,201.1
74A-4.1,7,4,A,4,1,Sample,,,2011-03-09,24,107.8,43.654214,2010-09-21,265823000,319985600,54481498,483547851,1.511155,1.511155,1.511155,102345,1009336,0.003797,0.003797,0.003797,0.000087,0.00250635,0.000617,0.000006,0.003174,264.5,0.003791,315.9
74A-4.N,7,4,A,4,N,Sample,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,56856789,506251532,1.582107,1.582107,1.582107,91537,893648,0.003362,0.003362,0.003362,0.000077,0.002120508,0.000377,0.000006,0.002979,248.2,0.003356,279.7
74A-4.W,7,4,A,4,W,Sample,,,2011-03-09,24,107.7,43.613719,2010-09-21,265823000,319985600,51993755,477123589,1.491078,1.491078,1.491078,18038,157966,0.000594,0.000594,0.000594,0.000014,0.000398211,0.000377,0.000006,0.000211,17.6,0.000588,49.0
74B-1.0c,7,4,B,1,0,control,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,1211825,10945722,0.034207,0.034207,0.034207,3960,39817,0.000150,0.000150,0.000150,0.000003,0.004365923,,0.000017,,,,
74B-1.1c,7,4,B,1,1,control,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,1380110,12494462,0.039047,0.039047,0.039047,17763,189126,0.000711,0.000711,0.000711,0.000016,0.017883193,,0.000017,,,,
74B-1.0,7,4,B,1,0,Sample,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,47930403,443129909,1.384843,1.384843,1.384843,2157,14392,0.000054,0.000054,0.000054,0.000001,3.89921E-05,0.000150,0.000017,-0.000113,-9.4,0.000037,3.1
74B-1.1,7,4,B,1,1,Sample,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,56101934,507124670,1.584836,1.584836,1.584836,105511,1044264,0.003928,0.003928,0.003928,0.000091,0.002472362,0.000711,0.000017,0.003200,266.7,0.003911,325.9
74B-1.S,7,4,B,1,S,Sample,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,52602819,456247914,1.425839,1.425839,1.425839,38923,356692,0.001342,0.001342,0.001342,0.000031,0.000940315,0.000431,0.000017,0.000895,74.6,0.001325,110.4
74B-1.W,7,4,B,1,W,Sample,,,2011-03-10,24,106.9,43.289754,2010-09-21,265823000,319985600,54184129,480415378,1.501366,1.501366,1.501366,133494,1330753,0.005006,0.005006,0.005006,0.000116,0.003323216,0.000431,0.000017,0.004559,379.9,0.004989,415.8
74B-2.0c,7,4,B,2,0,control,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,186693,1809969,0.005656,0.005656,0.005656,3853,42024,0.000158,0.000158,0.000158,0.000004,0.027175783,,0.000017,,,,
74B-2.1c,7,4,B,2,1,control,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,2136495,19685825,0.061521,0.061521,0.061521,29260,314205,0.001182,0.001182,0.001182,0.000027,0.018850773,,0.000017,,,,
74B-2.0,7,4,B,2,0,Sample,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,53533731,481496416,1.504744,1.504744,1.504744,948,4291,0.000016,0.000016,0.000016,0.000000,1.06329E-05,0.000158,0.000017,-0.000159,-13.2,-0.000001,-0.1
74B-2.1,7,4,B,2,1,Sample,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,47124130,434395337,1.357547,1.357547,1.357547,183459,1903904,0.007162,0.007162,0.007162,0.000166,0.005248005,0.001182,0.000017,0.005963,496.9,0.007145,595.4
74B-2.N,7,4,B,2,N,Sample,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,36808844,328753510,1.027401,1.027401,1.027401,5135,42391,0.000159,0.000159,0.000159,0.000004,0.000154735,0.000670,0.000017,-0.000528,-44.0,0.000142,11.8
74B-2.W,7,4,B,2,W,Sample,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,50641669,459227365,1.435150,1.435150,1.435150,1738,9954,0.000037,0.000037,0.000037,0.000001,2.57806E-05,0.000670,0.000017,-0.000650,-54.2,0.000020,1.7
74B-3.0c,7,4,B,3,0,control,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,1706774,15493833,0.048420,0.048420,0.048420,16066,169532,0.000638,0.000638,0.000638,0.000015,0.013005014,,0.000017,,,,
74B-3.1c,7,4,B,3,1,control,,,2011-03-10,24,106.8,43.249258,2010-09-21,265823000,319985600,1281427,11652546,0.036416,0.036416,0.036416,9122,94649,0.000356,0.000356,0.000356,0.000008,0.009681279,,0.000017,,,,
74B-3.0,7,4,B,3,0,Sample,,,2011-03-10,24,106.7,43.208763,2010-09-21,265823000,319985600,47108130,423765581,1.324327,1.324327,1.324327,48677,463676,0.001744,0.001744,0.001744,0.000040,0.001315163,0.000637,0.000017,0.001090,90.8,0.001727,143.9
74B-3.1,7,4,B,3,1,Sample,,,2011-03-10,24,106.7,43.208763,2010-09-21,265823000,319985600,46568204,432678064,1.352180,1.352180,1.352180,125503,1289637,0.004851,0.004851,0.004851,0.000112,0.003574716,0.000356,0.000017,0.004479,373.2,0.004834,402.8
74B-3.S,7,4,B,3,S,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,53865986,479402177,1.498199,1.498199,1.498199,26216,234260,0.000881,0.000881,0.000881,0.000020,0.000587694,0.000496,0.000017,0.000368,30.7,0.000864,72.0
74B-3.E,7,4,B,3,E,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,45948223,430747892,1.346148,1.346148,1.346148,540,2319,0.000009,0.000009,0.000009,0.000000,6.6857E-06,0.000496,0.000017,-0.000504,-42.0,-0.000008,-0.7
74B-4.0c,7,4,B,4,0,control,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,1535728,13891425,0.043413,0.043413,0.043413,14436,151873,0.000571,0.000571,0.000571,0.000013,0.012981993,,0.000017,,,,
74B-4.1c,7,4,B,4,1,control,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,244022,2239441,0.006999,0.006999,0.006999,4773,51320,0.000193,0.000193,0.000193,0.000004,0.026835373,,0.000017,,,,
74B-4.0,7,4,B,4,0,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,46642230,416602258,1.301941,1.301941,1.301941,47593,451328,0.001698,0.001698,0.001698,0.000039,0.001302508,0.000571,0.000017,0.001110,92.5,0.001681,140.1
74B-4.1,7,4,B,4,1,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,54338773,486237255,1.519560,1.519560,1.519560,41939,390393,0.001469,0.001469,0.001469,0.000034,0.000965794,0.000193,0.000017,0.001259,104.9,0.001452,121.0
74B-4.N,7,4,B,4,N,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,50158991,459784400,1.436891,1.436891,1.436891,14634,126307,0.000475,0.000475,0.000475,0.000011,0.000330466,0.000382,0.000017,0.000076,6.3,0.000458,38.2
74B-4.E,7,4,B,4,E,Sample,,,2011-03-10,24,106.6,43.168267,2010-09-21,265823000,319985600,52069505,485163736,1.516205,1.516205,1.516205,1333,7654,0.000029,0.000029,0.000029,0.000001,1.91263E-05,0.000382,0.000017,-0.000370,-30.8,0.000012,1.0
74C-1.0c,7,4,C,1,0,control,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,406113,3617072,0.011304,0.011304,0.011304,3269,33737,0.000127,0.000127,0.000127,0.000003,0.011110139,,0.000014,,,,
74C-1.1c,7,4,C,1,1,control,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,1151052,10692159,0.033415,0.033415,0.033415,8112,84677,0.000319,0.000319,0.000319,0.000007,0.009456335,,0.000014,,,,
74C-1.0,7,4,C,1,0,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,50398106,451010330,1.409471,1.409471,1.409471,1123,6277,0.000024,0.000024,0.000024,0.000001,1.70274E-05,0.000127,0.000014,-0.000117,-9.7,0.000010,0.9
