"SampleID","Block","Time","Chamber","Frag","Pos","ARA.dwt","Cells.dwt","Nostoc","Nostoc.H","Stigonema","Stigonema.H","Other.cells","Cells","Cells.g","Cells.m","Hcells","Hcells.g","Hcells.m","ARA.ml","ARA.m","H2O","H2O.wwt","Position","Nfix","ARA.g"
"31A-4.I","3","1","A","4","I",570.3,47.7,0,0,12,2,0.5,6944.44444444445,291171.674819474,276758676.915910,1111.11111111111,46587.4679711158,44281388.3065455,0.005877,489.75,7.34903905765654,0.880225736986708,"I",163.25,1.03051025775907e-05
"31A-4.S","3","1","A","4","S",687.7,64.5,18,3.5,17,3,0,19444.4444444444,602928.509905254,691056560.436405,3611.11111111111,111972.437553833,128339075.509618,0.010877,906.416666666667,5.70176787086857,0.85078564055511,"S",302.138888888889,1.58164897484368e-05
"31A-4.E","3","1","A","4","E",534.8,41.8,0,0,5.5,0.5,1,3611.11111111111,172780.435938331,154004961.899699,277.777777777778,13290.8027644870,11846535.5307461,0.006148,512.333333333333,7.82109375000001,0.886635373306173,"E",170.777777777778,1.14958863126402e-05
"31B-1.O","3","1","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33554817492742e-05,7.77962347910618,4.5527950310559,0.819910514541387,"O",2.59320782636873,NA
"31B-1.I","3","1","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00329835548174927,274.862956812440,5.56726032588101,0.847729502048353,"I",91.6209856041465,NA
"31B-1.N","3","1","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000283144518250726,-23.5953765208938,6.36968928344958,0.864309069007056,"N",-7.8651255069646,NA
"31B-1.E","3","1","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000323144518250726,-26.9287098542272,3.81107305936073,0.792146162059556,"E",-8.97623661807572,NA
"31B-2.O","3","1","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18399612027158e-05,-1.81999676689298,4.35979606700656,0.813425737192554,"O",-0.606665588964328,NA
"31B-2.I","3","1","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000250839961202716,-20.9033301002263,4.5040899795501,0.818316923648523,"I",-6.96777670007544,NA
"31B-2.S","3","1","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000166839961202716,-13.9033301002263,4.08391070053888,0.803301029678983,"S",-4.63444336674210,NA
"31B-2.W","3","1","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00334916003879728,279.096669899774,5.37876386687797,0.843229813664596,"W",93.0322232999246,NA
"31B-3.O","3","1","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000591160038797284,49.2633365664404,5.40504648074369,0.843873108024051,"O",16.4211121888135,NA
"31B-3.I","3","1","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00272983681495529,227.486401246274,5.11802325581396,0.836548512781526,"I",75.8288004154248,NA
"31B-3.S","3","1","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00126887462590057,105.739552158380,4.78995433789954,0.827287066246057,"S",35.2465173861268,NA
"31B-3.E","3","1","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78746259005651e-05,7.32288549171376,1.78645343367826,0.64112086428089,"E",2.44096183057125,NA
"31B-4.O","3","1","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.90822764672874e-05,-8.25685637227395,5.22024729520866,0.839234687538825,"O",-2.75228545742465,NA
"31B-4.I","3","1","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20708050436470e-05,1.83923375363725,5.27349823321554,0.840599301565844,"I",0.613077917879082,NA
"31B-4.N","3","1","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62852218495384e-05,6.35710182079487,5.18085106382979,0.838209982788296,"N",2.11903394026496,NA
"31B-4.W","3","1","B","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000222285221849538,18.5237684874615,4.75690607734808,0.826295585412668,"W",6.17458949582051,NA
"31C-1.O","3","1","C","1","O",852.5,33.7,0,0,35,2,0,19444.4444444444,1153972.96406198,1639603253.10474,1111.11111111111,65941.3122321134,93691614.4631278,0.00569624927255092,474.687439379243,6.09023415191318,0.858960934353604,"O",158.229146459748,6.68181732850548e-06
"31C-1.I","3","1","C","1","I",638.2,41.9,0,0,7,1,0,3888.88888888889,185627.154600902,197445416.777159,555.555555555556,26518.1649429859,28206488.1110227,0.00315624927255092,263.020772712577,6.1854695806261,0.860830250719277,"I",87.6735909041923,4.94554884448593e-06
"31C-1.S","3","1","C","1","S",575.7,56.4,20,4,78.5,6,0,54722.2222222222,1940504.33412136,1861913908.58944,5555.55555555556,197005.516154452,189026792.750197,0.00232704064914858,193.920054095715,6.43567874911159,0.865513286178551,"S",64.6400180319049,4.04210639073923e-06
"31C-1.E","3","1","C","1","E",429.9,40.9,6.5,1,43.5,4,0,27777.7777777778,1358326.54170062,973240967.128498,2777.77777777778,135832.654170062,97324096.7128498,0.00420504064914858,350.420054095715,6.03588644884841,0.85787149817296,"E",116.806684698572,9.78143905361381e-06
"31C-2.O","3","1","C","2","O",356.4,44.3,0,0,65.5,8,0,3275,147855.530474041,87826185.1015801,400,18058.690744921,10726862.3024831,-0.000176661493695441,-14.7217911412868,0.160404624277457,0.138231631382316,"O",-4.90726371376226,-4.95683203410329e-07
"31C-2.I","3","1","C","2","I",424,32,0,0,54.5,3.5,0,30277.7777777778,1892361.11111111,1337268518.51852,1944.44444444444,121527.777777778,85879629.6296296,0.00129733850630456,108.111542192047,5.22839969947408,0.839445114595899,"I",36.0371807306822,3.05976062807679e-06
"31C-2.N","3","1","C","2","N",544.1,66.5,2.5,0,80.5,10.5,0,46111.1111111111,1386800.33416876,1257596769.70203,5833.33333333333,175438.596491228,159093567.251462,-0.000155161493695441,-12.9301244746201,1.57108549471662,0.61105921912946,"N",-4.31004149154004,-2.85170912875283e-07
"31C-2.E","3","1","C","2","E",671.9,55.8,0,0,4.5,0.5,0.5,1513.88888888889,54261.2504978096,60763557.0157972,277.777777777778,9956.19275189168,11149276.5166600,-0.000278161493695441,-23.1801244746201,2.34571175950486,0.701109936575053,"E",-7.7267081582067,-4.1399240020158e-07
"31C-3.O","3","1","C","3","O",397.2,47.5,0,0,37,4,0,20555.5555555556,865497.076023392,572959064.327485,2222.22222222222,93567.2514619883,61941520.4678363,-0.000123661493695441,-10.3051244746201,0.124007330482590,0.110326086956522,"O",-3.43504149154004,-3.11333065698493e-07
"31C-3.I","3","1","C","3","I",561.6,38.1,0,0,39.5,3,0,21944.4444444444,1151939.34091572,1078215223.09711,1666.66666666667,87489.0638670166,81889763.7795276,0.00451833850630456,376.528208858713,5.05577427821523,0.834868349767039,"I",125.509402952904,8.0454745482631e-06
"31C-3.N","3","1","C","3","N",543.6,52.1,37,6,79,18,0.5,64722.2222222222,2484538.28108339,2250991682.66155,13333.3333333333,511836.212412028,463723608.445298,-0.000465161493695441,-38.7634578079534,1.09605911330049,0.522914218566393,"N",-12.9211526026511,-8.55705470374248e-07
"31C-3.W","3","1","C","3","W",371.4,30.6,4.5,2,47.5,5.5,4,31111.1111111111,2033405.95497458,1258678286.12927,4166.66666666667,272331.154684096,168572984.749455,0.00521783850630456,434.81987552538,3.79343283582089,0.791381242994146,"W",144.93995850846,1.4049107448316e-05
"31C-4.O","3","1","C","4","O",484,36.8,0,0,46.5,1,0,25833.3333333333,1403985.50724638,1132548309.17874,555.555555555556,30193.2367149758,24355877.6167472,-0.00038570611057226,-32.1421758810217,0.165237724084178,0.14180602006689,"O",-10.7140586270072,-7.96913451595578e-07
"31C-4.I","3","1","C","4","I",347.1,45.8,0,0,10.5,0.5,0,5833.33333333333,254730.713245997,147361717.612809,277.777777777778,12130.0339640951,7017224.64822902,0.00400229388942774,333.524490785645,6.35835835835837,0.864100122432322,"I",111.174830261882,1.15306651957008e-05
"31C-4.S","3","1","C","4","S",453.4,24.1,0,0,21.5,1.5,0,11944.4444444444,991240.20285846,749047179.960043,833.333333333333,69156.2932226833,52259105.5786076,0.000195900969157708,16.3250807631423,5.86844106463878,0.854406554472985,"S",5.44169358771411,4.32070950943335e-07
"31C-4.W","3","1","C","4","W",532.8,50.1,2.5,0.5,2,0,0,2500,99800.3992015968,88622754.491018,277.777777777778,11088.9332446219,9846972.72122422,0.00442190096915771,368.491747429809,4.2760524499655,0.810464355788097,"W",122.830582476603,8.29936368085155e-06
"41A-1.O","4","1","A","1","O",565.2,47.8,0,0,20.5,0.5,0,11388.8888888889,476522.547652255,448884239.888424,277.777777777778,11622.5011622501,10948396.0948396,0.004874,406.166666666667,4.47365406643757,0.817306686198598,"O",135.388888888889,8.62349610757254e-06
"41A-1.I","4","1","A","1","I",437.8,46.4,11,0.5,17,1,0.5,15833.3333333333,682471.264367816,497976532.56705,833.333333333333,35919.5402298851,26209291.1877395,0.001627,135.583333333333,5.77462609592573,0.852390377588307,"I",45.1944444444444,3.71630881681133e-06
"41A-1.S","4","1","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001709,142.416666666667,5.67881040892194,0.850272737392853,"S",47.4722222222222,NA
"41A-1.E","4","1","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001056,88,6.19921619856303,0.861095989838505,"E",29.3333333333333,NA
"41A-2.O","4","1","A","2","O",353.3,45.8,0,0,145.5,9.5,0.5,22213.8888888889,970038.816108685,571191189.551997,1486.11111111111,64895.6817079088,38212740.5790070,0.006912,576,4.65635980323261,0.82320785190707,"O",192,1.95641098216813e-05
"41A-2.I","4","1","A","2","I",358.1,50.5,0,0,16,0.5,0,8888.88888888889,352035.203520352,210106343.96773,277.777777777778,11001.100110011,6565823.24899157,0.005347,445.583333333333,4.75608194622279,0.826270715159604,"I",148.527777777778,1.49315833566043e-05
"41A-2.N","4","1","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075245,627.041666666667,4.18848167539267,0.807265388496468,"N",209.013888888889,NA
"41A-2.E","4","1","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062915,524.291666666667,6.15131177547285,0.860165514887808,"E",174.763888888889,NA
"41A-3.O","4","1","A","3","O",361.2,44.7,0,0,33.5,0.5,0.5,5744.44444444444,257022.122793935,154727317.921949,277.777777777778,12428.5359184688,7481978.62291822,0.0068,566.666666666667,5.08360337005833,0.835623734952594,"O",188.888888888889,1.88261351052049e-05
"41A-3.I","4","1","A","3","I",425.1,46,3,0.5,24,1.5,0,1350,58695.652173913,41585869.5652174,100,4347.82608695652,3080434.78260870,0.005635,469.583333333333,4.24915254237288,0.809493057797869,"I",156.527777777778,1.32557045401082e-05
"41A-3.S","4","1","A","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002085,17.375,5.71587197909863,0.851099007975102,"S",5.79166666666667,NA
"41A-3.W","4","1","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016785,139.875,5.03340440653874,0.834256096124396,"W",46.625,NA
"41A-4.O","4","1","A","4","O",216.8,33.6,0.5,0,47.5,2.5,0.5,5963.88888888889,354993.386243386,128270943.562610,630.555555555556,37533.0687830688,13561948.8536155,9.02017069924047e-05,7.51680891603372,6.05966277561607,0.858350174536101,"O",2.50560297201124,4.16059534097808e-07
"41A-4.I","4","1","A","4","I",299.1,32.7,0,0,9.5,1.5,0,5277.77777777778,322799.864084268,160915732.246008,833.333333333333,50968.3995922528,25407747.1967380,0.00161831696813092,134.859747344243,6.36547085201794,0.864231354642313,"I",44.9532491147478,5.41062175904688e-06
"41A-4.N","4","1","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105462593375617,878.854944796805,4.98922624877572,0.833033524121014,"N",292.951648265602,NA
"41A-4.W","4","1","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00265525933756166,221.271611463472,4.91994663108739,0.831079558260086,"W",73.7572038211573,NA
"41B-1.O","4","1","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00061,50.8333333333333,6.17033976124885,0.860536594736505,"O",16.9444444444444,NA
"41B-1.I","4","1","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000203,-16.9166666666667,5.51984126984126,0.846622032866707,"I",-5.63888888888889,NA
"41B-1.N","4","1","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0004295,-35.7916666666667,5.78493604926575,0.852614675696432,"N",-11.9305555555556,NA
"41B-1.E","4","1","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0004545,-37.875,5.16996871741397,0.837924623964847,"E",-12.625,NA
"41B-2.O","4","1","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000765,63.75,4.35123674911661,0.813127311146329,"O",21.25,NA
"41B-2.I","4","1","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010857,904.75,5.56954156954157,0.847782377291543,"I",301.583333333333,NA
"41B-2.S","4","1","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00575179397473275,479.316164561063,5.1235170969993,0.836695156695157,"S",159.772054853688,NA
"41B-2.W","4","1","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00381179397473275,317.649497894396,5.30980603448276,0.841516522927163,"W",105.883165964799,NA
"41B-3.O","4","1","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006805,567.083333333333,5.83819628647214,0.853762606671839,"O",189.027777777778,NA
"41B-3.I","4","1","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004106,342.166666666667,5.84658634538153,0.85394181135617,"I",114.055555555556,NA
"41B-3.N","4","1","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000336,-28,4.52035830618892,0.818852338102965,"N",-9.33333333333333,NA
"41B-3.W","4","1","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003057,254.75,3.8744966442953,0.794850612694479,"W",84.9166666666667,NA
"41B-4.O","4","1","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002352,196,7.67066766691672,0.884668627790275,"O",65.3333333333333,NA
"41B-4.I","4","1","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006233,519.416666666667,5.55148423005566,0.847362831858407,"I",173.138888888889,NA
"41B-4.S","4","1","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371073492217899,309.227910181582,5.17935702199662,0.8381708652793,"S",103.075970060527,NA
"41B-4.E","4","1","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143734922178988,11.9779101815824,3.60593713620489,0.782888916972071,"E",3.99263672719412,NA
"41C-1.O","4","1","C","1","O",497.3,44.2,0,0,104.5,2,1.5,58888.8888888889,2664655.60583208,2208555387.96715,1111.11111111111,50276.5208647562,41670856.3767387,-0.000115785923753666,-9.64882697947214,4.93572576325657,0.831528604944956,"O",-3.21627565982405,-2.32829124781150e-07
"41C-1.I","4","1","C","1","I",552.7,48.8,0,0,10,0,0,5555.55555555556,227686.703096539,209737401.335762,0,0,0,0.00380375855327468,316.979879439557,5.56302521008404,0.847631241997439,"I",105.659959813186,6.88213959340453e-06
"41C-1.S","4","1","C","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000313986314760508,26.1655262300424,6.52647058823529,0.867135599843689,"S",8.72184207668078,NA
"41C-1.E","4","1","C","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00119398631476051,99.4988595633757,4.99313186813187,0.833142333256933,"E",33.1662865211252,NA
"41C-2.O","4","1","C","2","O",387.6,45.3,1,0,78.5,3.5,0,44166.6666666667,1949963.20824135,1259676232.52391,1944.44444444444,85847.4368408143,55457444.1991661,-0.000489,-40.75,0.125496425734709,0.111503175723358,"O",-13.5833333333333,-1.26160990712074e-06
"41C-2.I","4","1","C","2","I",469.2,51.6,4,0.5,17,2,1,12222.2222222222,473729.543496985,370456503.014643,1388.88888888889,53832.902670112,42097329.8880276,0.00278,231.666666666667,4.73203883495145,0.825542005420054,"I",77.2222222222222,5.92497868712702e-06
"41C-2.N","4","1","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002615,21.7916666666667,1.81409168081494,0.644645550527903,"N",7.26388888888889,NA
"41C-2.E","4","1","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046625,388.541666666667,3.87888446215139,0.795035113506451,"E",129.513888888889,NA
"41C-3.O","4","1","C","3","O",419.8,32,17.5,0.5,3,0,0,9872.22222222222,617013.888888889,431704050.925926,277.777777777778,17361.1111111111,12146990.7407407,-0.000192,-16,0.164262820512822,0.141087405368204,"O",-5.33333333333333,-4.57360647927585e-07
"41C-3.I","4","1","C","3","I",340,38.1,3.5,0,80,2.5,0,46388.8888888889,2435112.27763196,1379896957.32478,1388.88888888889,72907.5532225138,41314280.1594245,0.002002,166.833333333333,5.25000000000001,0.84,"I",55.6111111111111,5.88823529411765e-06
"41C-3.N","4","1","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001416,118,4.23394131641555,0.808939393939394,"N",39.3333333333333,NA
"41C-3.W","4","1","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004201,350.083333333333,4.46402877697841,0.816984858459513,"W",116.694444444444,NA
"41C-4.O","4","1","C","4","O",444,45.9,15,0.5,38,3.5,0.5,29722.2222222222,1295085.93560881,958363592.35052,2222.22222222222,96828.8549987896,71653352.6991043,-0.000261,-21.75,0.902370990237099,0.474340175953079,"O",-7.25,-5.87837837837838e-07
"41C-4.I","4","1","C","4","I",478,34.2,0,0,50,2.5,0,27777.7777777778,1624431.44899285,1294130387.69764,1388.88888888889,81221.5724496426,64706519.384882,0.001854,154.5,5.77570789865872,0.852413944792698,"I",51.5,3.87866108786611e-06
"41C-4.S","4","1","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000676,56.3333333333333,3.85531370038412,0.794040084388186,"S",18.7777777777778,NA
"41C-4.W","4","1","C","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005473,456.083333333333,5.63052905464007,0.849182472204055,"W",152.027777777778,NA
"51A-1.O","5","1","A","1","O",501.8,21.6,0,0,0,0,0,0,0,0,0,0,0,0.001367,113.916666666667,5.1932098765432,0.838532841622645,"O",37.9722222222222,2.72419290554006e-06
"51A-1.I","5","1","A","1","I",777.3,72,0,0,0,0,0,0,0,0,0,0,0,0.001943,161.916666666667,6.12158054711247,0.85958173282117,"I",53.9722222222222,2.49967837385823e-06
"51A-1.S","5","1","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89999999999999e-05,1.58333333333333,5.53765323992995,0.84703991427806,"S",0.527777777777776,NA
"51A-1.W","5","1","A","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007627,635.583333333333,5.9891724671307,0.85692154476043,"W",211.861111111111,NA
"51A-2.O","5","1","A","2","O",773,55.8,0,0,0,0,0.5,25,896.05734767025,1154420.54958184,0,0,0,-3.00000000000002e-06,-0.250000000000002,3.00332225913621,0.750207468879668,"O",-0.0833333333333338,-3.88098318240623e-09
"51A-2.I","5","1","A","2","I",615.6,67.7,0,0,14.5,1,1.5,8888.88888888889,262596.422123749,269423929.098966,555.555555555556,16412.2763827343,16838995.5686854,0.000433,36.0833333333333,3.7914951989026,0.791296879473232,"I",12.0277777777778,7.03378817413905e-07
"51A-2.S","5","1","A","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000645,53.75,3.69701492537313,0.78709882427709,"S",17.9166666666667,NA
"51A-2.E","5","1","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000681,56.75,3.95282289249806,0.798094940662086,"E",18.9166666666667,NA
"51A-3.O","5","1","A","3","O",952,55.4,0,0,0,0,0,0,0,0,0,0,0,0.001226,102.166666666667,4.63507779349364,0.82254016064257,"O",34.0555555555556,1.28781512605042e-06
"51A-3.I","5","1","A","3","I",692.5,46.5,0,0,2,0,0,1111.11111111111,47789.725209080,55157307.8454799,0,0,0,0.000321,26.75,4.82899305555557,0.828443782576322,"I",8.91666666666667,4.63537906137184e-07
"51A-3.N","5","1","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000677,56.4166666666667,4.70603674540682,0.824747010119595,"N",18.8055555555556,NA
"51A-3.E","5","1","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006714,559.5,4.84426229508197,0.828892005610098,"E",186.5,NA
"51A-4.O","5","1","A","4","O",739.6,45.5,19.5,1.5,0,0,0,10833.3333333333,476190.476190476,586984126.984127,833.333333333333,36630.0366300366,45152625.1526252,0.00113218083003953,94.3484025032938,4.69262634631318,0.824334158055596,"O",31.4494675010979,1.53080155494798e-06
"51A-4.I","5","1","A","4","I",572.1,43.9,3,0,0,0,38.5,23055.5555555556,1050366.99569729,1001524930.39737,0,0,0,0.00438331818181818,365.276515151515,4.91532258064517,0.830947511929107,"I",121.758838383838,7.66180419824888e-06
"51A-4.N","5","1","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141674950592885,118.062458827404,5.44014336917563,0.844723953695459,"N",39.3541529424682,NA
"51A-4.W","5","1","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00477774950592885,398.145792160738,5.2925659472422,0.84108231707317,"W",132.715264053579,NA
"51B-1.O","5","1","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00014,-11.6666666666667,4.88528557599226,0.830084710913726,"O",-3.88888888888889,NA
"51B-1.I","5","1","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000246,-20.5,6.5051605504587,0.866758346703339,"I",-6.83333333333333,NA
"51B-1.N","5","1","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013135,109.458333333333,5.42255823457295,0.844298803766862,"N",36.4861111111111,NA
"51B-1.W","5","1","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0001005,-8.375,5.15372424722662,0.837496780839557,"W",-2.79166666666667,NA
